,dx,ht,natr,willr,rsi,roc,mom,mfi,adxr,obv,ad,bas,macd,cci,atr,r_3,r_2,r_1,width,cmo,slowd,slowk,hl,var,mabas,mabas2,amount,close,datetime,down_count,high,low,open,percent,settle,suspend,time,up_count,vol,wd,state
2017-03-21,4.52588025888,1,1.24761989371,-96.5566205183,40.3310047566,-1.01157056405,-35.39,39.4613750604,17.6399076726,22649815.0,-1118729.57552,-0.00360597518057,-2.56115857368,-127.288670642,18.0811313095,-3.22766337984,-1.27866267433,-0.682159967835,0.043128591887,-19.3379904868,43.8586589519,19.7824477436,-4.65485776841,144.174464001,-0.00235017632556,-0.00523434993425,12158126080.0,1449.25,201703211500,24.0,1461.1,1447.31,1458.65,-0.6798385383,1459.17,0,1500,4.0,102364.0,2,4
2017-03-22,8.74659355761,1,1.26852223355,-99.5071868583,35.3490541585,-2.27140758958,-50.45,30.1719011424,16.8625349458,22543199.0,-1220094.99276,-0.00624741403275,-4.17487353639,-211.526152854,18.1474790731,-2.57388712889,-1.97738442239,-1.29522445456,0.0455062706605,-29.3018916831,26.579611208,7.99577927057,-4.58345876135,247.993996001,-0.00364925556129,-0.00562347799006,12689317888.0,1430.6,201703221500,27.0,1444.86,1430.24,1442.83,-1.2868725203,1449.25,0,1500,1.0,106616.0,2,4
2017-03-23,11.4768094709,1,1.26896289763,-87.9063719116,37.6140670529,-4.08206896091,-33.15,37.8393064338,16.4732995904,22659527.0,-1223376.97395,-0.0067938547083,-4.60602016061,-161.284275921,18.218373425,-1.62222110322,-0.940061135389,0.355163319167,0.048173450208,-24.7718658943,11.0429606304,5.35065487711,-4.31762046284,306.4267,-0.00469745527696,-0.00607942175646,13424272384.0,1435.69,201703231500,4.0,1445.53,1426.39,1431.61,0.3557947714,1430.6,0,1500,24.0,116328.0,2,4
2017-03-24,0.0723699467531,1,1.31326259239,-63.3810143043,45.2658518711,-0.909462497445,-28.22,39.8477209296,15.7407908484,22799142.0,-1127485.79546,-0.00470820350793,-3.38408715951,-82.5374198147,19.1020610375,0.365039319882,1.66026377444,1.30510045527,0.0452511631571,-9.46829625789,9.91608104098,16.4018089753,-3.86177869526,308.380776001,-0.00470103802062,-0.00642093694484,16790912000.0,1454.55,201703241500,0.0,1459.34,1428.75,1434.96,1.3136540618,1435.69,0,1500,28.0,139615.0,3,4
2017-03-27,3.30648374487,1,1.29218188889,-68.3355006502,44.0893892644,-0.577725693374,-32.43,41.340843371,15.0597018139,22679151.0,-1224022.46401,-0.00368332685781,-2.62912504139,-35.6023646672,18.7461995349,1.39798343863,1.04282011946,-0.262280335809,0.0453359586155,-11.8212214712,16.1816116323,26.7923710446,-4.632236818,305.918180001,-0.00436180096635,-0.00670515501087,15711860736.0,1450.74,201703271500,20.0,1463.48,1449.36,1453.28,-0.2619366814,1454.55,0,1500,6.0,119991.0,4,4
2017-03-28,2.82904222649,1,1.25643883893,-78.6605981795,41.659419583,-0.445057788511,-33.14,41.0617931634,14.229686927,22597723.0,-1290278.54727,-0.00373191361667,-2.46400223151,-75.8364922998,18.1278995681,0.494010016343,-0.811090438928,-0.548810103119,0.0457987194783,-16.681160834,24.3561585473,29.874295622,-4.96279611466,317.683464001,-0.00415183851646,-0.00699808932772,10812472320.0,1442.8,201703281500,23.0,1451.95,1441.86,1450.94,-0.5473068917,1450.74,0,1500,3.0,81428.0,1,4
2017-03-29,13.0937887498,1,1.27277311764,-97.5422626788,37.5803730792,-0.162169718999,-39.53,40.5889530425,13.8255569077,22486700.0,-1398119.35937,-0.00505901930969,-3.09153955192,-117.05857646,18.1787638847,-1.82256513086,-1.56028479505,-1.01147469193,0.0487281051248,-24.8392538417,25.0512931657,18.4872128305,-4.32824393296,369.548081001,-0.0044542321142,-0.00738679349009,14502949888.0,1428.28,201703291500,28.0,1446.85,1428.01,1442.21,-1.0063764902,1442.8,0,1500,0.0,111023.0,2,4
2017-03-30,19.8727639181,1,1.26885370987,-93.8653891096,36.1824814968,-0.886681665262,-35.21,39.8956519048,13.9897486497,22387192.0,-1434111.61469,-0.0060458256213,-3.58883559121,-136.463385272,18.05528075,-1.93345619934,-1.38464609622,-0.373171404282,0.0522655993597,-27.6350370064,19.9580281886,11.5125761133,-4.46016901086,192.511124001,-0.00498476328323,-0.00785424213741,12270031872.0,1422.96,201703301500,22.0,1434.16,1417.71,1426.2,-0.3724759851,1428.28,0,1500,3.0,99508.0,2,4
2017-03-31,20.9875772828,1,1.22799604124,-93.6433398236,35.7970310974,-2.27011790588,-45.39,39.9377246398,14.0067981961,22317788.0,-1423848.1483,-0.00637674653455,-3.72199944405,-126.323542952,17.456332125,-1.48519136939,-0.473716677457,-0.100545273175,0.0563396372325,-28.4059378051,12.7646559863,8.29417901518,-4.99046072587,166.177601,-0.00544875770034,-0.00835917814123,8734376960.0,1421.53,201703311500,12.0,1425.65,1415.98,1423.53,-0.1004947434,1422.96,0,1500,13.0,69404.0,2,4
2017-04-05,1.06545591418,1,1.25342580649,-64.9066544497,46.5549227847,-0.283992996678,-17.44,41.655858944,13.3284398355,22426380.0,-1329697.4321,-0.00351793336173,-1.91902399358,-43.1395607539,18.1323084018,1.27588777315,1.64905917743,1.74960445061,0.0540702699395,-6.89015443058,16.2611475853,28.9766876274,-3.98411557506,131.124196,-0.00480514958747,-0.00868257983774,13281529856.0,1446.62,201704051500,0.0,1448.41,1421.49,1421.51,1.7649996834,1421.53,0,1500,27.0,108592.0,3,4
2017-04-06,0.117423709103,1,1.21681212469,-68.6519299049,45.4851935188,0.0381203215969,-20.5,45.9978188806,13.0185954648,22347660.0,-1352941.52659,-0.0020916227645,-0.802523991425,-13.5218768697,17.5628578017,1.42275915386,1.52330442704,-0.226300023566,0.0513041657999,-9.02961296249,27.2914584715,44.6035087719,-4.95626363746,121.338456,-0.00390064064648,-0.00890347383296,9586213888.0,1443.35,201704061500,20.0,1449.93,1439.77,1445.34,-0.2260441581,1446.62,0,1500,7.0,78720.0,4,4
2017-04-07,1.19352081348,1,1.18112409849,-67.4149581949,45.9271184135,1.13073066906,-52.36,36.615805058,12.9212872414,22425281.0,-1338272.41073,-0.00107351227789,0.104613676029,-1.76151457328,17.0605108159,1.5981023722,-0.151502078407,0.0747979451588,0.0493078925353,-8.14576317304,44.7512935366,60.6736842105,-4.92124173291,118.880865,-0.00295826452362,-0.00904121547084,9501612032.0,1444.43,201704071500,11.0,1448.7,1438.17,1442.55,0.0748259258,1443.35,0,1500,12.0,77621.0,4,4
2017-04-10,7.22764561975,1,1.19094167485,-68.7413554633,41.6726136833,0.62124023163,-36.1,39.9802089522,12.5163209855,22347901.0,-1406425.27968,-0.00178296556125,-0.0422051740544,-32.965607951,17.0519029004,-1.02974068794,-0.803440664378,-0.878238609537,0.0493881278699,-16.6547726334,51.8502923977,50.2736842105,-4.43700998374,122.891844,-0.00256649820283,-0.00920978320972,9594995712.0,1431.8,201704101500,24.0,1447.73,1430.79,1443.28,-0.8743933593,1444.43,0,1500,2.0,77380.0,1,4
2017-04-11,20.4248260872,1,1.23158143966,-48.7329434698,44.5959521694,1.19237722735,-20.69,40.7318123105,12.5133947132,22446897.0,-1307804.97607,-0.0013585921504,0.390488218378,-78.5908213192,17.7160526933,-0.337980008248,-0.412777953407,0.46546065613,0.0494453780265,-10.8080956612,54.6858171327,53.1100829771,-3.99987400454,95.2112690003,-0.00216386285202,-0.00933652424548,12002483200.0,1438.48,201704111500,2.0,1438.53,1412.18,1428.5,0.4665456069,1431.8,0,1500,24.0,98996.0,2,4
2017-04-12,1.6479856102,1,1.26383350316,-34.0935672515,47.7656023726,-0.0435497919288,-3.26,49.1144181028,11.9908157754,22575079.0,-1329988.39189,-0.000254076483545,1.21580481411,79.7548108755,18.2749060723,0.107942800802,0.986181410339,0.520720754209,0.0480061579509,-4.46879525485,53.2093111933,56.2441663923,-4.03630363646,84.2829439999,-0.00152726739586,-0.00937271736333,16263323648.0,1445.99,201704121500,8.0,1460.97,1435.43,1441.33,0.522078861,1438.48,0,1500,19.0,128182.0,3,3
2017-04-13,1.6479856102,1,1.22721618174,-49.4346978558,44.8687065956,-0.362351474001,7.52,50.8074021636,11.6030716158,22515870.0,-1363129.53686,-0.000464498887889,1.25965883295,5.83522895856,17.6488413529,0.440431107226,-0.0250295489035,-0.545750303113,0.0470475566376,-10.2625868089,57.4062907371,62.8646228418,-5.26287795164,80.4734239995,-0.00117301122654,-0.0094038553973,7294544384.0,1438.12,201704131500,26.0,1443.93,1436.48,1440.15,-0.5442637916,1445.99,0,1500,1.0,59209.0,4,4
2017-04-14,15.0101639512,1,1.25730009226,-77.738791423,40.0433979058,-1.44209134399,-12.09,43.7114915691,11.312942711,22442828.0,-1387696.21554,-0.00208283263162,0.384149866247,-102.224818408,17.8989241134,-1.03981258873,-1.56053334294,-1.01478303983,0.0474118558333,-19.9132041884,55.9107136713,48.6233517797,-4.26621238042,89.8165759996,-0.00147628502823,-0.00953028926767,8809133056.0,1423.6,201704141500,28.0,1436.95,1416.97,1436.6,-1.0096514894,1438.12,0,1500,0.0,73042.0,1,4
2017-04-17,20.9171136001,1,1.26775483701,-71.0465734018,39.9668891383,-0.589467802766,-31.19,34.9580660327,11.3700038511,22371903.0,-1342309.90661,-0.00286916815045,-0.11126169797,-128.7000036,18.0447152481,-1.57739343234,-1.03164312923,-0.0168600893984,0.0349811246618,-20.0662217233,49.0374682782,35.6244302129,-4.26804778821,88.8127359988,-0.0019405794023,-0.00970541535829,8692133888.0,1423.36,201704171500,16.0,1426.95,1407.01,1416.23,-0.0168586682,1423.6,0,1500,10.0,70925.0,2,4
2017-04-18,23.603933006,1,1.30197242256,-100.0,33.8616686494,-2.51306935098,-48.41,26.7156423356,11.5018955486,22317048.0,-1397164.90661,-0.00536500995135,-1.66898092405,-167.215837064,18.2579498733,-2.52015661055,-1.50537357072,-1.48851348132,0.037313043328,-32.2766627011,34.0500004566,17.9022193773,-4.3232666162,176.510655999,-0.00308205625198,-0.0100514293796,6720019456.0,1402.33,201704181500,28.0,1420.92,1402.33,1419.9,-1.4774898831,1423.36,0,1500,0.0,54855.0,2,4
2017-04-19,33.3026895982,1,1.30944799957,-83.8684619368,32.3098201195,-3.44400721997,-46.61,26.8809857176,12.3373486647,22240076.0,-1348604.0375,-0.00707527110304,-2.85682683705,-205.28937253,18.2823820252,-1.94417764231,-1.92731755291,-0.438804071587,0.0419835590327,-35.3803597611,23.0013010245,15.4772534834,-4.51495759347,276.175464999,-0.004413127869,-0.0105278517227,9129053184.0,1396.19,201704191500,18.0,1399.01,1383.73,1398.43,-0.4378427332,1402.33,0,1500,6.0,76972.0,2,4
2017-04-20,36.025408964,1,1.32059705724,-84.7404552571,30.922838099,-3.30361861319,-37.67,28.0310361552,13.4524727916,22175459.0,-1328949.56143,-0.00819512878105,-3.70832529949,-174.058753284,18.3643547377,-2.32777739625,-0.839263914928,-0.400459843341,0.048231478735,-38.154323802,14.6143890431,10.4636942687,-4.27067951539,372.668568999,-0.00567379483968,-0.0111017205541,7653252096.0,1390.61,201704201500,21.0,1397.37,1377.94,1393.0,-0.3996590722,1396.19,0,1500,7.0,64617.0,2,4
2017-04-21,33.2333618189,1,1.28739224344,-73.7805612429,35.7656282319,-1.67813992695,-23.25,34.3150547024,14.4280439887,22233776.0,-1274250.45508,-0.0073366356287,-3.3590754113,-113.099587267,18.0197579707,-0.187006663969,0.251797407618,0.652257250959,0.0518309044578,-28.4687435362,15.0481516466,19.2035071877,-4.63837208381,365.379208999,-0.00622807510269,-0.0116415802202,7171096576.0,1399.71,201704211500,5.0,1400.13,1386.59,1389.97,0.6543890811,1390.61,0,1500,22.0,58317.0,3,4
2017-04-24,38.4716217056,1,1.31703340564,-72.4973532526,35.6561718992,-1.68755620504,-22.19,33.8454624575,14.8095079045,22147309.0,-1190549.23454,-0.00646550976216,-2.87222523956,-104.824395343,18.4297752585,0.225359866155,0.625819709496,-0.0264375414627,0.0547438170946,-28.6876562015,17.5536927352,22.9938767491,-4.07575248138,377.233600999,-0.00630721998918,-0.0121382471732,10186631168.0,1399.34,201704241500,13.0,1399.72,1375.96,1395.05,-0.0264340471,1399.71,0,1500,14.0,86467.0,4,4
2017-04-25,38.4716217056,1,1.30412763044,-87.3897188566,32.0427289961,-1.11599980033,-59.94,25.4113890295,15.1298661047,22098518.0,-1232652.59563,-0.0069722613071,-3.10242407235,-91.2091730368,18.0840770257,-0.283009885399,-0.935267136358,-0.908829594895,0.0572288122847,-35.9145420078,21.7873223649,23.164583158,-4.62680620608,383.480680999,-0.00652890042849,-0.0126780433658,5655134208.0,1386.68,201704251500,24.0,1399.32,1385.75,1395.19,-0.9047122215,1399.34,0,1500,4.0,48791.0,4,0
2017-04-26,30.2544263376,1,1.32941410092,-80.5199388307,35.3000049566,-0.262858206978,-50.83,24.9686269096,15.1723023526,22173744.0,-1245960.84978,-0.00619735813591,-2.58229009378,-68.6814406189,18.5123572382,-0.515001693377,-0.488564151915,0.42026544298,0.0576511635923,-29.3999900869,23.2112980631,23.4754342822,-4.05748871391,262.258843999,-0.00641838633096,-0.0131747502796,8776054784.0,1392.52,201704261500,5.0,1406.69,1382.61,1387.39,0.4211497966,1386.68,0,1500,19.0,75226.0,4,0
2017-04-27,33.9649042242,1,1.32524183395,-80.7669685919,35.2346047442,0.122248509647,-52.12,24.9707435133,15.5597289647,22093061.0,-1178801.16122,-0.00542306502517,-1.99933963269,-79.8921086384,18.4514745783,-0.503645862497,0.405183732398,-0.0150817105818,0.0584853215614,-29.5307905117,23.8787576918,24.9962556351,-4.36741732207,149.937305,-0.00608661256237,-0.0136219737113,8907555840.0,1392.31,201704271500,13.0,1393.79,1376.13,1389.19,-0.0150805733,1392.52,0,1500,14.0,80683.0,4,0
2017-04-28,33.7992873017,1,1.28357116477,-78.8613104341,36.2163396529,-0.412942680984,-37.87,30.7584138921,16.3848952311,22147047.0,-1124815.16122,-0.00449649891407,-1.28623301952,-62.0005433878,17.892083537,0.521469492602,0.101204049622,0.116285760204,0.0600447218776,-27.5673206942,27.1778926553,33.0619880486,-4.87714335904,93.0688159994,-0.0055565746796,-0.0140035307751,6401770496.0,1393.93,201704281500,7.0,1393.93,1383.31,1391.12,0.1163533983,1392.31,0,1500,11.0,53986.0,4,0
2017-05-02,36.6604269853,1,1.28383635324,-95.7063874838,31.6493622415,-1.40995040519,-58.87,32.4234553204,16.5827031644,22098657.0,-1165376.27062,-0.00527898884181,-1.54325125481,-79.8170630825,17.7119347129,-0.931420484115,-0.916338773534,-1.03262453374,0.0641324577332,-36.701275517,28.6762607848,27.9705386707,-4.66614641824,40.7919409995,-0.005464046067,-0.0144300541341,5670933504.0,1379.61,201705021500,25.0,1391.54,1378.56,1391.51,-1.027311271,1393.93,0,1500,3.0,48390.0,1,0
2017-05-03,43.557151043,1,1.29545800673,-92.2404933196,29.5529873016,-1.04926875703,-73.86,20.5137239093,17.0126935332,22039580.0,-1186084.98245,-0.00621048473078,-1.95482142779,-115.831382263,17.7753679477,-1.45999612659,-1.57628188679,-0.543657353052,0.0691366950547,-40.8940253968,27.7578814061,22.2411174989,-4.30095797526,68.4732610004,-0.00571285895493,-0.0149161045603,7015844352.0,1372.13,201705031500,24.0,1384.69,1366.09,1380.31,-0.5421822109,1379.61,0,1500,4.0,59077.0,2,0
2017-05-04,46.680768738,1,1.28025456945,-96.2770787391,27.1217228034,-2.13928704794,-75.39,20.4859391901,18.000748734,21975883.0,-1222020.34388,-0.00738437293444,-2.55976105366,-173.004399913,17.4464130943,-2.26370552211,-1.23108098837,-0.687423635322,0.0718761665747,-45.7565543932,20.3908899856,10.9610137872,-4.63930380388,129.838901,-0.00627003028143,-0.015482825917,7178593792.0,1362.73,201705041500,23.0,1373.03,1359.86,1368.12,-0.6850662838,1372.13,0,1500,2.0,63697.0,2,0
2017-05-05,59.7086570748,1,1.40348915622,-85.2809991079,22.495398368,-3.69170658833,-82.69,19.4652403939,19.5944727771,21848338.0,-1222448.34723,-0.0100081309989,-4.04097014301,-252.892151134,18.8195264447,-2.84523625788,-2.30157890482,-1.6141552695,0.0793789510559,-55.0092032641,15.4476948563,13.1409532828,-3.80659537342,315.836181001,-0.00751606385391,-0.0162335391058,14682018816.0,1340.91,201705051500,19.0,1355.86,1326.06,1355.8,-1.601197596,1362.73,0,1500,8.0,127545.0,2,4
2017-05-08,63.1432069386,1,1.45131268928,-79.3971730787,21.6199151773,-4.14870187169,-87.26,19.0183247098,21.2929797196,21748964.0,-1157183.90237,-0.0114007688473,-4.89901187795,-209.057954241,19.3909888415,-2.66093543889,-1.97351180356,-0.359356534062,0.0849522592189,-56.7601696454,13.4023124728,16.1049703486,-3.91772744182,454.525064001,-0.00881096551838,-0.0170974047714,10924597248.0,1336.1,201705081500,15.0,1340.66,1314.09,1329.53,-0.3587116212,1340.91,0,1500,13.0,99374.0,2,4
2017-05-09,63.1432069386,1,1.41333397078,-79.8164146868,21.0120595559,-3.39443755844,-69.55,24.3197008835,23.2165489016,21695409.0,-1167176.5378,-0.0118655330576,-5.21523026419,-146.844541867,18.8366324957,-2.22230543329,-0.608150163788,-0.248793629726,0.0910739779028,-57.9758808882,16.678635242,20.7899820947,-4.74143429877,537.565320001,-0.00982915469812,-0.0180162537126,5992556032.0,1332.78,201705091500,14.0,1339.68,1328.05,1329.55,-0.2484843949,1336.1,0,1500,14.0,53555.0,2,4
2017-05-10,65.203764346,1,1.40289323901,-91.0799136069,19.1869716256,-3.6279361285,-73.84,24.4246346622,25.1735515983,21619000.0,-1228447.90572,-0.0125968226373,-5.61712460704,-131.535251368,18.551158746,-1.39380311858,-1.03444658452,-0.785652954794,0.096119949572,-61.6260567489,18.3314480571,18.099391728,-4.48983949801,682.159861,-0.0107517106778,-0.0190064778291,8511439872.0,1322.35,201705101500,21.0,1335.72,1320.88,1332.83,-0.7825747685,1332.78,0,1500,5.0,76409.0,2,4
2017-05-11,69.1882298589,1,1.41950553519,-81.3259559332,20.6319367513,-2.81420384082,-66.23,23.9520125816,27.0333547584,21707399.0,-1165168.18579,-0.0120209621764,-5.24368035974,-121.278868717,18.799647407,-0.881049721367,-0.632256091641,0.153396863153,0.0956613876008,-58.7361264973,18.7294891874,17.2990937394,-4.09629454357,691.426901001,-0.0111747945107,-0.0199807820257,9783692288.0,1324.38,201705111500,11.0,1327.51,1305.48,1311.28,0.1535145763,1322.35,0,1500,17.0,88399.0,2,4
2017-05-12,48.0088172159,1,1.45207324954,-72.9572176662,26.5343846243,-0.601084338248,-66.86,25.7550172716,28.1909879514,21793798.0,-1160288.7242,-0.0100223681683,-3.98090830626,-72.9285937093,19.3539583065,0.00525204173242,0.790904996526,0.637508133373,0.0924205676879,-46.9312307514,18.8569494766,21.1723629622,-3.91566846111,574.528541,-0.0107906523966,-0.0208368256859,9435362304.0,1332.85,201705121500,3.0,1345.38,1318.82,1320.26,0.6395445416,1324.38,0,1500,25.0,86399.0,3,0
2017-05-15,46.4182153148,1,1.43107450496,-66.2286335342,30.9788252558,0.266447122221,-59.68,33.2780312821,29.2091258484,21868796.0,-1149217.59086,-0.00755113792435,-2.32378343733,-48.1614199087,19.1715327132,1.30053936568,1.14714250253,0.509634369152,0.0893648721808,-38.0423494885,23.5263205436,32.107504929,-4.378792243,360.362840001,-0.00971081423916,-0.0215281043524,8884589568.0,1339.66,201705151500,13.0,1346.82,1330.02,1331.22,0.510935214,1332.85,0,1500,15.0,74998.0,4,0
2017-05-16,47.4529068148,1,1.42099381125,-59.8261041399,35.0079070905,1.00241600264,-40.54,39.365716122,29.8980216147,21941040.0,-1076973.59086,-0.00501027597011,-0.522118544022,-38.3972016493,19.1285660908,1.62968123017,0.992173096797,0.482538727645,0.0836441147296,-29.984185819,32.7762848862,45.0489867673,-4.28344914132,225.154081001,-0.00814396814948,-0.0220335241242,7928653312.0,1346.14,201705161500,2.0,1346.14,1327.57,1337.51,0.4837048206,1339.66,0,1500,25.0,72244.0,4,0
2017-05-17,28.1931657301,1,1.43472836198,-55.3080836631,34.6282924621,1.71361591107,-47.51,39.553813226,29.982379712,21860089.0,-1137884.60389,-0.0034484651361,0.791232577673,-1.51648176231,19.2972399415,0.908194123763,0.398559754611,-0.0839789730346,0.0814526637816,-30.7434150757,44.7275324709,57.0261057163,-4.1365690163,122.515729001,-0.00657880047835,-0.0224041006076,8672377856.0,1345.01,201705171500,17.0,1363.84,1342.35,1345.42,-0.0839437206,1346.14,0,1500,9.0,80951.0,4,0
2017-05-18,36.0682758943,1,1.44542126889,-72.9112492934,29.8286846932,0.382065570305,-62.87,40.6674461666,30.3360512753,21805593.0,-1172130.29686,-0.00414932072153,0.806339606899,-52.8272593863,19.2160085171,-0.765804948976,-1.24834367662,-1.16436470359,0.0815864456268,-40.3426306136,52.8008883104,56.3275724478,-4.55775067458,59.5410360014,-0.00576897389275,-0.0227857671296,6031632896.0,1329.44,201705181500,27.0,1340.79,1326.85,1334.98,-1.1576122111,1345.01,0,1500,0.0,54496.0,1,0
2017-05-19,37.5063675108,1,1.40187912179,-76.5512433186,28.7855576869,-0.539445549012,-68.27,35.5675495706,30.8180045591,21757147.0,-1203477.70863,-0.00471342898462,0.757512900039,-65.9215317244,18.5841507659,-1.53307890722,-1.44909993419,-0.2847352306,0.0821944071983,-42.4288846261,53.7144200232,47.7895819054,-4.85074870537,62.3302610011,-0.00541712559004,-0.0231759066058,5796678656.0,1325.66,201705191500,22.0,1334.2,1323.83,1327.23,-0.2843302443,1329.44,0,1500,5.0,48446.0,2,0
2017-05-22,48.6315702226,1,1.47576532148,-86.2849988618,24.6624543444,-2.29759789797,-70.73,34.5668481346,31.9091728501,21675333.0,-1201174.07211,-0.0066557868187,-0.160182812101,-153.318141884,19.3159971397,-2.72296382777,-1.55859912419,-1.27386389358,0.0830199995721,-50.6750913111,45.1075388484,31.2054621919,-4.02248312397,114.516445002,-0.00583001266626,-0.023672946258,8745806848.0,1308.88,201705221500,24.0,1320.27,1296.83,1320.22,-1.2657845903,1325.66,0,1500,4.0,81814.0,2,0
2017-05-23,48.6315702226,1,1.44304928988,-83.5433070866,25.0002841764,-2.73151380986,-62.76,33.5466277765,33.0339583236,21770714.0,-1129673.85899,-0.00726992355031,-0.471865515148,-162.6222857,18.8948544869,-1.52116954292,-1.23643431232,0.0374295812638,0.0816493915136,-49.9994316473,34.2510695802,23.7581646433,-4.58055525294,154.170644001,-0.00630998296094,-0.0241996043111,10541713408.0,1309.37,201705231500,14.0,1311.05,1297.63,1304.74,0.037436587,1308.88,0,1500,13.0,95381.0,2,4
2017-05-24,41.9039134226,1,1.42342566219,-69.6612445904,30.3477468325,-2.07061657534,-45.57,39.822095668,34.3034102469,21843698.0,-1057469.51003,-0.00627499330621,0.0795723406342,-110.611330398,18.7487934521,-0.643254501566,0.630609392019,0.593179810755,0.0799664599578,-39.304506335,25.7695168261,22.3449236432,-4.3588825258,162.847805002,-0.0062983197427,-0.0246509696346,8206086144.0,1317.16,201705241500,5.0,1317.25,1300.4,1302.55,0.594942606,1309.37,0,1500,22.0,72984.0,3,4
